image,scratch_ratio,severity
Front-bumper-11_jpeg.rf.6828a82deb76f3d4835187663b115cb0.jpg,0.11894287109375,1
Front-bumper-11_jpeg.rf.9dfbee7b2bc7793d2f5566fab55a0c05.jpg,0.12915771484375,1
Front-bumper-11_jpeg.rf.9e751087b1c5cc09302fec21a31de5a0.jpg,0.1203466796875,1
Front-bumper-damage_jpeg.rf.6a28b2eeef0a7403847f558cdb949802.jpg,0.1036328125,0
Front-bumper-damage_jpeg.rf.b613e3f47f48fc61f948ca9f77153bb3.jpg,0.10588134765625,0
Front-bumper-damage_jpeg.rf.b9a0a48374efc17b9a86ff6ee9556898.jpg,0.1035498046875,0
Front-bumper-need-painting_jpeg.rf.10436730baf950a961531e8269595bfd.jpg,0.07996337890625,0
Front-bumper-need-painting_jpeg.rf.843ddb228888e3263efab9c0f852861a.jpg,0.07534912109375,0
Front-bumper-need-painting_jpeg.rf.f28de68899e2ce9b9d687fa42b0ba913.jpg,0.079228515625,0
Front-bumper-painting--2-_jpeg.rf.2bf54db1dd6ad75dde50fa65b6747d7e.jpg,0.08669677734375,0
Front-bumper-painting--2-_jpeg.rf.a40add5582d59c13851c8538dd5d06ea.jpg,0.0869580078125,0
Front-bumper-painting--2-_jpeg.rf.c92c895475e5430b32a9bb998872391c.jpg,0.0864404296875,0
Front-bumper-painting--3-_jpeg.rf.67df4777a8de8b5d34f957929842f98e.jpg,0.03979736328125,0
Front-bumper-painting--3-_jpeg.rf.6d34a8939a84454025afab8f22ba3822.jpg,0.03670654296875,0
Front-bumper-painting--3-_jpeg.rf.8d8b782f133a9811ed48075a6d4988d7.jpg,0.0383544921875,0
Front-bumper-painting1--1-_jpeg.rf.5592f5b5f844f562345c64f8f491b150.jpg,0.20110595703125,2
Front-bumper-painting1--1-_jpeg.rf.849107b3ffeeda2d3d13573b5f72590e.jpg,0.20281982421875,2
Front-bumper-painting1--1-_jpeg.rf.b1aac3074b5ff70b2856f4a21a75de40.jpg,0.200869140625,2
Front-bumper-painting1--2-_jpeg.rf.2d0565b64813172d6b57c212dcb43680.jpg,0.16305908203125,2
Front-bumper-painting1--2-_jpeg.rf.76eb1da404bc71ee0ea2871de206e0b7.jpg,0.15894287109375,1
Front-bumper-painting1--2-_jpeg.rf.a99140197d313fb852d6c9707e70a289.jpg,0.14074951171875,1
Front-bumper1--1-_jpeg.rf.5fd52d79868743c2cb97eed4e82f9add.jpg,0.08702880859375,0
Front-bumper1--1-_jpeg.rf.98d132dc08e0e05e458f4fa1da8d4a29.jpg,0.09325927734375,0
Front-bumper1--1-_jpeg.rf.b15c3ab69242e6e66a94870496e9637c.jpg,0.08916015625,0
Front-Bumper_jpeg.rf.44d7d161d7f73566192f560b943eeafc.jpg,0.174541015625,2
Front-Bumper_jpeg.rf.4d78ba68b1874ab0bc140a8985ef49a8.jpg,0.1722265625,2
Front-Bumper_jpeg.rf.b30463d1fa73873067cf0eb52ff332e6.jpg,0.17150146484375,2
Front-LH-door-painting_jpeg.rf.4e0461baf102356d4f911427be2747da.jpg,0.07879638671875,0
Front-LH-door-painting_jpeg.rf.7991f944c0b65760ef63d65f4be2297a.jpg,0.0628076171875,0
Front-LH-door-painting_jpeg.rf.fc46d78199c17b2b57949b73a9b6923c.jpg,0.0774072265625,0
front_bumber--10-_jpg.rf.344c92415a7228d5b73fbf34b874c85d.jpg,0.1237255859375,1
front_bumber--10-_jpg.rf.983faefc7d07850235a2b60a58737ff3.jpg,0.1152978515625,1
front_bumber--10-_jpg.rf.ecf87eee3eb4dbe25302294b414889bd.jpg,0.1245751953125,1
front_bumber--13-_jpg.rf.4420e1ae1eeea91f7bcfbe27f8842c0d.jpg,0.1297216796875,1
front_bumber--13-_jpg.rf.5f4518eaf0c9036c7cf8a483694c81e6.jpg,0.145185546875,1
front_bumber--13-_jpg.rf.7ac78ab33d544c02d92aea9f8409a818.jpg,0.1315380859375,1
front_bumber--17-_jpg.rf.1f1916c853e64642f4f8cd8cde67ccd5.jpg,0.21534912109375,2
front_bumber--17-_jpg.rf.572f5e5441c6ae468bd1fe429aca24fc.jpg,0.21115234375,2
front_bumber--17-_jpg.rf.bf6e6d268bd61e6c0a075dd38a26a024.jpg,0.208515625,2
front_bumber--19-_jpg.rf.a35255c14add52c9caeb21c2837b8dff.jpg,0.2466552734375,2
front_bumber--19-_jpg.rf.c2c79be2f9ccccaf387fca4c3b337d58.jpg,0.2439111328125,2
front_bumber--19-_jpg.rf.d94de42815cfc27c4a1c1060a38b8fc4.jpg,0.21751708984375,2
front_bumber--20-_jpg.rf.7e2b31f4aca061d106ae2a4276a7cdd3.jpg,0.017119140625,0
front_bumber--20-_jpg.rf.a225f29e7ed7fcc3cd7adfcc213b0e35.jpg,0.016962890625,0
front_bumber--20-_jpg.rf.ff3853ef21e11cd33015c79d898708d1.jpg,0.015703125,0
front_bumber--23-_jpg.rf.18f038d0b3cb38b4c9f11d00f82a815b.jpg,0.08521728515625,0
front_bumber--23-_jpg.rf.1cfc9aa29e51eafa46ebaebacdc55da4.jpg,0.088623046875,0
front_bumber--23-_jpg.rf.53b9d0bcb503a64199b19b5243a54d03.jpg,0.08061279296875,0
front_bumber--24-_jpg.rf.2474f497469ec728ed7097abd8f95e12.jpg,0.234599609375,2
front_bumber--24-_jpg.rf.e08f3480b60ad13ae99b66b6f221636b.jpg,0.204873046875,2
front_bumber--24-_jpg.rf.e974bdcb5ce0ce8f1e75ad2b44a09439.jpg,0.1998876953125,2
front_bumber--25-_jpg.rf.9268f0f343e22f93aef6cb93d547e699.jpg,0.01562744140625,0
front_bumber--25-_jpg.rf.ad3ce6b00b0e228f355b0b4b556b9f36.jpg,0.01473388671875,0
front_bumber--25-_jpg.rf.e067ec9f2546c6191d1b8a4677406220.jpg,0.01363525390625,0
front_bumber--26-_jpg.rf.7b14e9605a4bad9d4588000d4b2cae2a.jpg,0.1333935546875,1
front_bumber--26-_jpg.rf.dc7e19cab68abd66a067100fb4a14d7f.jpg,0.13476806640625,1
front_bumber--26-_jpg.rf.f966fabb282d30299d70f324adab23cd.jpg,0.1281884765625,1
front_bumber--32-_jpg.rf.57f277123d704ec61d994c570f7a2605.jpg,0.19279296875,2
front_bumber--32-_jpg.rf.6fd1569da99be7bae74821329668e478.jpg,0.2007666015625,2
front_bumber--32-_jpg.rf.f0bcf4c8f6b8ff13ae4f20e572b33930.jpg,0.1916650390625,2
front_bumber--38-_jpg.rf.42b00b4c11621746f9d0ba08b7b46f0c.jpg,0.0989599609375,0
front_bumber--38-_jpg.rf.6a1222996120811a094d0d7bfcd1e354.jpg,0.09778076171875,0
front_bumber--38-_jpg.rf.889d7370aaee1b4d69ee37575646966a.jpg,0.097998046875,0
front_bumber--40-_jpg.rf.34cd4d8f3787c8cda542dc96de558ae4.jpg,0.0462060546875,0
front_bumber--40-_jpg.rf.8c0e5264392e5b5882329debd95d79ba.jpg,0.04407958984375,0
front_bumber--40-_jpg.rf.a67ed1f7c7ab849a7c13d8bf7598de90.jpg,0.04613525390625,0
front_bumber--42-_jpg.rf.495ac76559e67de16537a578c8c36938.jpg,0.1268408203125,1
front_bumber--42-_jpg.rf.862795eea7f6f8ad828347505be757ef.jpg,0.13408203125,1
front_bumber--42-_jpg.rf.cb67119ef7baeb9820422990d6cbacd8.jpg,0.115283203125,1
front_bumber--45-_jpg.rf.6095f63963df6a9a1c2b5d27f62057f0.jpg,0.122314453125,1
front_bumber--45-_jpg.rf.acb55a91637a2e5aa8385335decf3c53.jpg,0.1423828125,1
front_bumber--45-_jpg.rf.ad62818182d22c109b3e76192e47c895.jpg,0.138076171875,1
front_bumber--46-_jpg.rf.5b0f56ab836d789569134ea42d910c3b.jpg,0.16771484375,2
front_bumber--46-_jpg.rf.9831a52ee63ee8a7848fa91f37a91151.jpg,0.1710986328125,2
front_bumber--46-_jpg.rf.a754a33f29ce735a5bbcd10de25c6adc.jpg,0.16814453125,2
front_bumber--48-_jpg.rf.319b976c74a84bc40f7a8536eb23431f.jpg,0.11108154296875,1
front_bumber--48-_jpg.rf.32960d1a5209fa11c19fb05a65115015.jpg,0.1152734375,1
front_bumber--48-_jpg.rf.d8e9831410915a5b27c857746d459922.jpg,0.1166162109375,1
front_bumber--49-_jpg.rf.3d0edb145bff74eaec5fdc83ff080bc0.jpg,0.12098876953125,1
front_bumber--49-_jpg.rf.acc7b2c4d09be26da0b88affc9e943bf.jpg,0.11982666015625,1
front_bumber--49-_jpg.rf.b0a3170d20126edd945e79bf75dce06b.jpg,0.13462646484375,1
front_bumber--5-_jpg.rf.456dfea32321cc13522372312d2e40aa.jpg,0.0892626953125,0
front_bumber--5-_jpg.rf.d29211757899c5af90c98c5988986855.jpg,0.10314453125,0
front_bumber--5-_jpg.rf.e6f354b07eb1dc3f7e9a63514cbeedf6.jpg,0.1027978515625,0
front_bumber--53-_jpg.rf.209b5f4f51a403ac5d4c3f87d7dfc845.jpg,0.1241357421875,1
front_bumber--53-_jpg.rf.5da95cd26135ba8063741ca5ef7a25d7.jpg,0.12598388671875,1
front_bumber--53-_jpg.rf.a6d0d25cf25f18b9431cf13f46d4b338.jpg,0.1112744140625,1
front_bumber--55-_jpg.rf.3a9228ca90bf3b6507cdd43579eee13c.jpg,0.1991259765625,2
front_bumber--55-_jpg.rf.67ae70b190a082f2038d5caac0653a1e.jpg,0.19607421875,2
front_bumber--55-_jpg.rf.a6e4ef018daf260ac3f626050e37bcd3.jpg,0.1995068359375,2
front_bumber--57-_jpg.rf.5256ce171a9bd9d3f904801b28f98940.jpg,0.16662353515625,2
front_bumber--57-_jpg.rf.6b36a3c9838d233e89bd6795792ff800.jpg,0.1637109375,2
front_bumber--57-_jpg.rf.92eef9ec5e73a3a0558cc2bb2e7d9d73.jpg,0.1633251953125,2
front_bumber--59-_jpg.rf.8f5cccec4f7378c1a1e473257978cf55.jpg,0.07115234375,0
front_bumber--59-_jpg.rf.a5230cba2fd424efa7333c83640ae647.jpg,0.06955078125,0
front_bumber--59-_jpg.rf.de548c1d686b8e2f279b4b54d456c956.jpg,0.072275390625,0
front_bumber--69-_jpg.rf.4c457d731c3d8d86206be4d94faaaa83.jpg,0.15515625,1
front_bumber--69-_jpg.rf.a4878c2dd3396d95306716eeab5dbb55.jpg,0.16182373046875,2
front_bumber--69-_jpg.rf.afac935f721665c45943358c0798a8ab.jpg,0.15494384765625,1
front_bumber--70-_jpg.rf.9188268bda8934202c99295a960bcc38.jpg,0.0587255859375,0
front_bumber--70-_jpg.rf.a63b222bc41f5e0b8a55f2efd7603465.jpg,0.05277587890625,0
front_bumber--70-_jpg.rf.f6f3a6bf1671ec353bfbb68720a5d3fd.jpg,0.05589599609375,0
front_bumber--73-_jpg.rf.049fb930c0a3e7e448822c56229d8b8f.jpg,0.0790380859375,0
front_bumber--73-_jpg.rf.352d6b70a0ba22d60b37571047d9f8c5.jpg,0.06904541015625,0
front_bumber--73-_jpg.rf.3581be07d41bb3993a5aafe7f01f44e6.jpg,0.06653076171875,0
front_bumber--83-_jpg.rf.003e3407ae61ce48f829bf8fdd66b0d8.jpg,0.12356689453125,1
front_bumber--83-_jpg.rf.185aaf91f368ec267b85c41a8203de01.jpg,0.12415771484375,1
front_bumber--83-_jpg.rf.9545aacc831b377c8d981225b7d11b7e.jpg,0.122412109375,1
front_bumber--9-_jpg.rf.5d03814d91ed0e48567e82e2c214baa1.jpg,0.2005078125,2
front_bumber--9-_jpg.rf.b23d56e825c5f2cd883edfeb4253597d.jpg,0.204931640625,2
front_bumber--9-_jpg.rf.fc3a7bda4b3eef8ad80de0885ff544c2.jpg,0.1993505859375,2
front_bumber--90-_jpg.rf.39f38c968be7aeccdef2bf264e019a34.jpg,0.13555908203125,1
front_bumber--90-_jpg.rf.5411d99aaec1d3bba6e17d4678f4d455.jpg,0.1583935546875,1
front_bumber--90-_jpg.rf.e7fc80bad2675406e032600f015081ee.jpg,0.14005859375,1
front_bumber--93-_jpg.rf.5910c84bb65c56be2bb0cf6e1243a9bc.jpg,0.14771484375,1
front_bumber--93-_jpg.rf.b806796aa56e72ceae446d82aec79b64.jpg,0.1474609375,1
front_bumber--93-_jpg.rf.d4727f8596fab00fe0bf0ced9fee959e.jpg,0.144501953125,1
front_bumper-sep23---10-_jpg.rf.6020ffd5806d50a5f37ddee7750660a3.jpg,0.131640625,1
front_bumper-sep23---10-_jpg.rf.85f8c798ebbe02f36f5cbc34319de028.jpg,0.12251953125,1
front_bumper-sep23---10-_jpg.rf.cd50327865774ee834f65e8ae3f24c40.jpg,0.129296875,1
front_bumper-sep23---13-_jpg.rf.0fe0f6579d3b16e753930ccb26b5667a.jpg,0.2052001953125,2
front_bumper-sep23---13-_jpg.rf.6230b337c74099ea453cc5ad0a12308d.jpg,0.18774658203125,2
front_bumper-sep23---13-_jpg.rf.acccf98453a8f3ad91d6a2fba1a27950.jpg,0.2058935546875,2
front_bumper-sep23---14-_jpg.rf.b69cf9941ed0988c3d2f25d83d2c608e.jpg,0.2069189453125,2
front_bumper-sep23---14-_jpg.rf.d542ff525563f51b7c0c38d8118fcfe0.jpg,0.22024169921875,2
front_bumper-sep23---14-_jpg.rf.e765ba58c6cb64cb5c8575fc34e50349.jpg,0.21108154296875,2
front_bumper-sep23---17-_jpg.rf.89edaccc00ec182d307758c5fc0caedf.jpg,0.21642822265625,2
front_bumper-sep23---17-_jpg.rf.967a4cd99054e103a3a7e85f547d5c6d.jpg,0.1969384765625,2
front_bumper-sep23---17-_jpg.rf.d4fe5c14286e01b87c50e45f0198e15e.jpg,0.21636474609375,2
front_bumper-sep23---19-_jpg.rf.11c59d23c1a865a7d2f05dfbbef57230.jpg,0.11255126953125,1
front_bumper-sep23---19-_jpg.rf.93ae89fee8fdd54378f1ae1bfe8c8f2f.jpg,0.10349365234375,0
front_bumper-sep23---19-_jpg.rf.e6f23341b9e17eca3759cc73c29054e2.jpg,0.11730224609375,1
front_bumper-sep23---2-_jpg.rf.07965f3f27eb18b2a0da5bfd70e706fe.jpg,0.24825439453125,2
front_bumper-sep23---2-_jpg.rf.609db1fec0d6bb2502a99a2b7dac88e2.jpg,0.2281884765625,2
front_bumper-sep23---2-_jpg.rf.f4aef4655c6623ce43286f3e1a18c214.jpg,0.243935546875,2
front_bumper-sep23---21-_jpg.rf.1373fad09bf211022d2887fcc61b5fbb.jpg,0.21034912109375,2
front_bumper-sep23---21-_jpg.rf.2f433d68b25d591c69397ce314ef438e.jpg,0.20609375,2
front_bumper-sep23---21-_jpg.rf.f973e52c7674ba1a0898bdbb290df89e.jpg,0.21074462890625,2
front_bumper-sep23---22-_jpg.rf.07161b47465238cfa153655de4ae6ea1.jpg,0.10034912109375,0
front_bumper-sep23---22-_jpg.rf.5388ff3615bc7c836d21fe659d94c4e6.jpg,0.08835693359375,0
front_bumper-sep23---22-_jpg.rf.9d3a9ce5d8f757319af50dd8a19dfd52.jpg,0.0962890625,0
front_bumper-sep23---23-_jpg.rf.0566d55447f098575bc18cd0c18bb10d.jpg,0.13159912109375,1
front_bumper-sep23---23-_jpg.rf.549c8b35c66892feb87d603006b116f0.jpg,0.12315185546875,1
front_bumper-sep23---23-_jpg.rf.8136d5fd779bc5907a5cdbcda76d8f97.jpg,0.13274658203125,1
front_bumper-sep23---25-_jpg.rf.3c99d3828d74581110112163a6b0e4fa.jpg,0.1527392578125,1
front_bumper-sep23---25-_jpg.rf.6e08a8a7e93d340ed94835d2df05af1e.jpg,0.15147705078125,1
front_bumper-sep23---25-_jpg.rf.f29e46cfda0d35c1da4575ae95c56d6a.jpg,0.152939453125,1
front_bumper-sep23---26-_jpg.rf.660c70e865cbef1c4dd83f77b0989fcd.jpg,0.15759765625,1
front_bumper-sep23---26-_jpg.rf.b8392336ceba3bcd0cf40912f3a7607f.jpg,0.1554150390625,1
front_bumper-sep23---26-_jpg.rf.bf6329c5890287a1f4398295e68ee1bb.jpg,0.1534326171875,1
front_bumper-sep23---29-_jpg.rf.766c569a9e9d8fd266c3f5f2c81cd709.jpg,0.2760546875,2
front_bumper-sep23---29-_jpg.rf.b1b847d96e700e0d204e6a667c70b149.jpg,0.2760107421875,2
front_bumper-sep23---29-_jpg.rf.dd92847af19e82843e0288977f9dfeae.jpg,0.275751953125,2
front_bumper-sep23---3-_jpg.rf.3371a6799ed89aa9a7431171b0304c1b.jpg,0.177783203125,2
front_bumper-sep23---3-_jpg.rf.59066e7ec06ae5aa0efdb840ac2bb332.jpg,0.17763427734375,2
front_bumper-sep23---3-_jpg.rf.f6ea9c564d171561c42cb1d6d3fc0f6a.jpg,0.16979248046875,2
front_bumper-sep23---30-_jpg.rf.91647af6c0512a722b1445f75a6efa7c.jpg,0.20491943359375,2
front_bumper-sep23---30-_jpg.rf.abca744c425c8374c7969e6d842c794a.jpg,0.19763671875,2
front_bumper-sep23---30-_jpg.rf.d170691843467ae82db8b8199744b0f6.jpg,0.20378173828125,2
front_bumper-sep23---33-_jpg.rf.1f192a3c26ab3d7ce512d242eb463ab3.jpg,0.126513671875,1
front_bumper-sep23---33-_jpg.rf.88c47da48eff400737ee2f2a244d421a.jpg,0.1324365234375,1
front_bumper-sep23---33-_jpg.rf.8bf41f516016ef58d9bbef90122cdff7.jpg,0.12249755859375,1
front_bumper-sep23---37-_jpg.rf.2cebe2a8cbf496ed928307b839ee66ec.jpg,0.08502197265625,0
front_bumper-sep23---37-_jpg.rf.74a2d7e716b6f363572820aeb1ea0a8f.jpg,0.09274169921875,0
front_bumper-sep23---37-_jpg.rf.be0f58d097c26f9a12e64373c4868e76.jpg,0.09288330078125,0
front_bumper-sep23---38-_jpg.rf.08ea701b24db604c55cdd55a9d0e2a7b.jpg,0.12228271484375,1
front_bumper-sep23---38-_jpg.rf.0e5d63f56e808d47c0b2c8a740e76e70.jpg,0.12012451171875,1
front_bumper-sep23---38-_jpg.rf.b5868158dde73aaee2745eb5b3a2f515.jpg,0.11836181640625,1
front_bumper-sep23---41-_jpg.rf.3249702de98fc841eefaf424e8da5bbb.jpg,0.17084228515625,2
front_bumper-sep23---41-_jpg.rf.33c9e71f49f5772d8d8f165d6b38d39a.jpg,0.16414794921875,2
front_bumper-sep23---41-_jpg.rf.5060d478fd69b1cdbcc34acb7495c7fe.jpg,0.16652099609375,2
front_bumper-sep23---42-_jpg.rf.0f62518fecf29435205325577c743478.jpg,0.29613037109375,2
front_bumper-sep23---42-_jpg.rf.1dfa3d8e443f2699ba3316e4d752dbff.jpg,0.2706982421875,2
front_bumper-sep23---42-_jpg.rf.241ee9150fbdf0847902bafc3da5992e.jpg,0.29468505859375,2
front_bumper-sep23---46-_jpg.rf.2c045256476a616d2631583161cd44d8.jpg,0.20365966796875,2
front_bumper-sep23---46-_jpg.rf.94f613af65f927aadc45fe4dbc16f101.jpg,0.202392578125,2
front_bumper-sep23---46-_jpg.rf.aa8c337b4958acf1d2e4f3d0f37e7134.jpg,0.201728515625,2
front_bumper-sep23---47-_jpg.rf.68b20475363479228c571288cfed1723.jpg,0.148037109375,1
front_bumper-sep23---47-_jpg.rf.6adcc81fcb332994bd73642fd7c58eca.jpg,0.15573974609375,1
front_bumper-sep23---47-_jpg.rf.caeca41c09e73264e6d3ef7cb8f65f82.jpg,0.1542578125,1
front_bumper-sep23---5-_jpg.rf.57eb7d10a0f488c1d05a4b07bcd0570a.jpg,0.176982421875,2
front_bumper-sep23---5-_jpg.rf.5e7657843b3bbcfcf1aa5e5f9b14df16.jpg,0.19961181640625,2
front_bumper-sep23---5-_jpg.rf.f9909ced27bdeefe74a5941ebcc23793.jpg,0.1837255859375,2
front_bumper-sep23---51-_jpg.rf.20bc635ffba6f6491b2f82f6936f5eeb.jpg,0.2674609375,2
front_bumper-sep23---51-_jpg.rf.55df4a2ed0df594271241d137cc70ab7.jpg,0.282333984375,2
front_bumper-sep23---51-_jpg.rf.9cf92354f8823dae2294d39a90aa202d.jpg,0.285400390625,2
front_bumper-sep23---52-_jpg.rf.a9a571528dd3181fe6499c3d11b8ce88.jpg,0.34092041015625,2
front_bumper-sep23---52-_jpg.rf.c86947ab22da9eca27725bf56401c437.jpg,0.33263916015625,2
front_bumper-sep23---52-_jpg.rf.daabf3cdb4ecb926666a14ef608460a5.jpg,0.3481982421875,2
front_bumper-sep23---56-_jpg.rf.0c6e8636cd7a61f18f735448a6315c43.jpg,0.19012939453125,2
front_bumper-sep23---56-_jpg.rf.92d151daa1ca76b2117f0ba85f246f1c.jpg,0.19165771484375,2
front_bumper-sep23---56-_jpg.rf.d189e1e289bc38412d1dce436c892d8d.jpg,0.191103515625,2
front_bumper-sep23---59-_jpg.rf.14a0229d8a0bf1b2a3af85dc9e80b058.jpg,0.13756591796875,1
front_bumper-sep23---59-_jpg.rf.94b8ab83b3cb3c5a710f2e7be990e65b.jpg,0.14072265625,1
front_bumper-sep23---59-_jpg.rf.f62ec59692abd11d007e857e4fdd6f4e.jpg,0.14526123046875,1
front_bumper-sep23---6-_jpg.rf.3ceecdeb00d4fe85b495e0ace8c607d6.jpg,0.17664306640625,2
front_bumper-sep23---6-_jpg.rf.5cd6b39c640f9c929e2f42377160ff6d.jpg,0.17338134765625,2
front_bumper-sep23---6-_jpg.rf.ebab485c06a5a7adbce92c0709f4b16e.jpg,0.17456787109375,2
front_bumper-sep23---63-_jpg.rf.9536cbbf6a3ed7b857df30beff78a744.jpg,0.2769677734375,2
front_bumper-sep23---63-_jpg.rf.bb48d7ef1a34edff0e8277a5fa39f646.jpg,0.27524658203125,2
front_bumper-sep23---63-_jpg.rf.eba830b27e3ede66ab56aa107535def5.jpg,0.280205078125,2
front_bumper-sep23---65-_jpg.rf.9972f4fc3eda3bfa04e87965fc33ee8f.jpg,0.17135498046875,2
front_bumper-sep23---65-_jpg.rf.b51bc1926107afba8dc622ab758d096d.jpg,0.1650634765625,2
front_bumper-sep23---65-_jpg.rf.c048cc4a5c15d4e2ebe099d74a55dd31.jpg,0.17029296875,2
front_bumper-sep23---68-_jpg.rf.404c9f6cb720cdb414e0d82aeb00f188.jpg,0.16907958984375,2
front_bumper-sep23---68-_jpg.rf.647636b128d3c66d20b44ac93afd6407.jpg,0.1724609375,2
front_bumper-sep23---68-_jpg.rf.e876b97fdbc01b5cbeac6a21bdb0e927.jpg,0.16852783203125,2
front_bumper-sep23---71-_jpg.rf.0c54ac07847e568480db038a4e4f72ba.jpg,0.26380859375,2
front_bumper-sep23---71-_jpg.rf.1c8f1781c04fb837a576d3d3e2685f33.jpg,0.25934326171875,2
front_bumper-sep23---71-_jpg.rf.e1c60d4edf0665a7cec17223a80d34f3.jpg,0.2460595703125,2
front_bumper-sep23---73-_jpg.rf.61de054cd935a605dae557f58559fbb1.jpg,0.17120849609375,2
front_bumper-sep23---73-_jpg.rf.b309d37d7d5ade0a7e0349320ce62941.jpg,0.1819384765625,2
front_bumper-sep23---73-_jpg.rf.c8e5cc57b140efdd8d04c4c6853a4eea.jpg,0.164892578125,2
front_bumper-sep23---75-_jpg.rf.9b6d0da4ee9f8b6bb1d4e0ae8b2b0741.jpg,0.1892626953125,2
front_bumper-sep23---75-_jpg.rf.a48ab2c8e4046b21b2f29d9c7f5fc21a.jpg,0.1996533203125,2
front_bumper-sep23---75-_jpg.rf.f7a8f367230007045b31bdeedab1159e.jpg,0.1935009765625,2
front_bumper-sep23---8-_jpg.rf.0f1f7c3568088ea23d8ff557f37379c6.jpg,0.23646484375,2
front_bumper-sep23---8-_jpg.rf.5773bc406a56acca07ed45b5154fc275.jpg,0.2491748046875,2
front_bumper-sep23---8-_jpg.rf.cd831db8a3bc581e5969111928ddd61f.jpg,0.25415771484375,2
front_bumper-sep23---9-_jpg.rf.2b24832cc12517d645723e5a63371a1b.jpg,0.17877197265625,2
front_bumper-sep23---9-_jpg.rf.68ae1588f9ea9bc5b835cb9aa2f24842.jpg,0.16146484375,1
front_bumper-sep23---9-_jpg.rf.de4aa5a2934123940757dd47507285e7.jpg,0.179248046875,2
front_bumper-sep23-_jpg.rf.6a6e6baea4a9112a25e48579a264869e.jpg,0.18911376953125,2
front_bumper-sep23-_jpg.rf.ab954d35add8d92aac8273b56f2ecf5e.jpg,0.1957763671875,2
front_bumper-sep23-_jpg.rf.e60cb732f8baeee48c7a212f0c702000.jpg,0.1921875,2
gray-car-junk-yard-damage-to-rear-panel-door-tire-due-automobile-accident-156839501_jpg.rf.0aa64eff9308938fb7d489abad84ee7f.jpg,0.24428466796875,2
gray-car-junk-yard-damage-to-rear-panel-door-tire-due-automobile-accident-156839501_jpg.rf.4d8f9e472e8311ee9f38281b03d6e6bf.jpg,0.19837890625,2
gray-car-junk-yard-damage-to-rear-panel-door-tire-due-automobile-accident-156839501_jpg.rf.da3285e09de15bd5754cbd03d391ce32.jpg,0.20515869140625,2
headlight_b--1-_jpg.rf.0ea845d04842979ddb56d255fed0d998.jpg,0.1545849609375,1
headlight_b--1-_jpg.rf.283db82e994c8b90a3af4bd10601dfc7.jpg,0.14892578125,1
headlight_b--1-_jpg.rf.eb0331ccb5d8300e586c9921e8ae004f.jpg,0.152236328125,1
headlight_b--10-_jpg.rf.2f5649f4f38e440078791ee031c0995d.jpg,0.1694921875,2
headlight_b--10-_jpg.rf.7953d56f4c93e9fec269b92638b6a8a8.jpg,0.17773681640625,2
headlight_b--10-_jpg.rf.ce3f97c94ffb2a7bf5d4ca7a1f931775.jpg,0.14023193359375,1
headlight_b--11-_jpg.rf.06d1ddc328d95f36573ba12fd2b34a76.jpg,0.1512939453125,1
headlight_b--11-_jpg.rf.c6584fc37918859a385e510655143f8d.jpg,0.1610693359375,1
headlight_b--11-_jpg.rf.db48cb6a516b525b7b8f84f8954c851a.jpg,0.1537158203125,1
headlight_b--13-_jpg.rf.ed5669e4064e7911fd80da34593cca0d.jpg,0.2057568359375,2
headlight_b--13-_jpg.rf.fcd66836a8747ba8e381c73e2547e4c1.jpg,0.18645751953125,2
headlight_b--13-_jpg.rf.fdb974036f835c28233ed3807c63ee33.jpg,0.19857666015625,2
headlight_b--15-_jpg.rf.49f94d59ca8469fa4c7c2840ba1af0db.jpg,0.11369873046875,1
headlight_b--15-_jpg.rf.593f03a7b3b6e43ffe86d021230c04a6.jpg,0.12025146484375,1
headlight_b--15-_jpg.rf.a472fd76c9016974955f61ec39604f57.jpg,0.1288232421875,1
headlight_b--16-_jpg.rf.8e0da8bfd7b9577fa61f755178c5c4b7.jpg,0.14577392578125,1
headlight_b--16-_jpg.rf.9c71566b2f56cb481ab0a14cdd4a8a3a.jpg,0.14836181640625,1
headlight_b--16-_jpg.rf.b3978f6f97dc9294807663518d69c5b9.jpg,0.14654541015625,1
headlight_b--18-_jpg.rf.018dc93246eb91b8feb00fd1f15fed78.jpg,0.1574609375,1
headlight_b--18-_jpg.rf.1161c91f30b296ba9286fe96037c01eb.jpg,0.1780029296875,2
headlight_b--18-_jpg.rf.92f1ece43f90a3fab869f837ef5487de.jpg,0.18874755859375,2
headlight_b--19-_jpg.rf.6896697258ee96619b1303d9a95f3f5b.jpg,0.16766357421875,2
headlight_b--19-_jpg.rf.a5bdfbc2772e00f12f795d8aaf3d30ed.jpg,0.16720458984375,2
headlight_b--19-_jpg.rf.e4d7ba1f78689ca7d48b3669277e2eee.jpg,0.171162109375,2
headlight_b--20-_jpg.rf.8bcf39bbe95a0c709052923eb95e1b51.jpg,0.15531982421875,1
headlight_b--20-_jpg.rf.c5781b4141fea09f8b96bdc04d37c9b4.jpg,0.15499267578125,1
headlight_b--20-_jpg.rf.f8b263251b5e0d8485d0b005d39e5736.jpg,0.15605224609375,1
headlight_b--21-_jpg.rf.19459fcc3140f465f50945d1f7f73a86.jpg,0.17408447265625,2
headlight_b--21-_jpg.rf.917491cad065127f396baa8fea63e57b.jpg,0.18478515625,2
